id,type,date,date_unixtime,from,from_id,text,text_entities/0/type,text_entities/0/text,file,file_size,media_type,mime_type,duration_seconds,photo,photo_file_size,width,height,edited,edited_unixtime,file_name,thumbnail,thumbnail_file_size,sticker_emoji,reactions/0/type,reactions/0/count,reactions/0/emoji,reactions/0/recent/0/from,reactions/0/recent/0/from_id,reactions/0/recent/0/date,reactions/0/recent/1/from,reactions/0/recent/1/from_id,reactions/0/recent/1/date,reply_to_message_id,text/0,text/1/type,text/1/text,text/2,text_entities/1/type,text_entities/1/text,text_entities/2/type,text_entities/2/text,text/0/type,text/0/text,forwarded_from,forwarded_from_id,text/0/document_id,text/2/type,text/2/text,text/2/document_id,text/3,text/4/type,text/4/text,text/4/href,text/5,text/6/type,text/6/text,text/6/document_id,text/7,text/8/type,text/8/text,text/8/href,text/9,text_entities/0/document_id,text_entities/2/document_id,text_entities/3/type,text_entities/3/text,text_entities/4/type,text_entities/4/text,text_entities/4/href,text_entities/5/type,text_entities/5/text,text_entities/6/type,text_entities/6/text,text_entities/6/document_id,text_entities/7/type,text_entities/7/text,text_entities/8/type,text_entities/8/text,text_entities/8/href,text_entities/9/type,text_entities/9/text,text/1/href,text/3/type,text/3/text,text/3/href,text/4,text_entities/1/href,text_entities/3/href,text/1/document_id,text_entities/1/document_id,actor,actor_id,action,discard_reason,self_destruct_period_seconds,text/1,text/8/document_id,text/9/type,text/9/text,text/9/href,text/10,text_entities/8/document_id,text_entities/9/href,text_entities/10/type,text_entities/10/text,message_id,text/0/href,text/2/href,text_entities/0/href,text_entities/2/href,text/3/document_id,text/5/type,text/5/text,text/5/href,text/6,text_entities/3/document_id,text_entities/5/href,reactions/1/type,reactions/1/count,reactions/1/emoji,reactions/1/recent/0/from,reactions/1/recent/0/from_id,reactions/1/recent/0/date,text/5/document_id,text/6/href,text_entities/5/document_id,text_entities/6/href,gift_id,stars,is_limited,is_anonymous,gift_text,text/7/type,text/7/text,text/8,text/11/type,text/11/text,text/12/type,text/12/text,text/13/type,text/13/text,text/14/type,text/14/text,text/15/type,text/15/text,text/16/type,text/16/text,text/17/type,text/17/text,text/18,text/19/type,text/19/text,text/20/type,text/20/text,text/21/type,text/21/text,text/22/type,text/22/text,text/23/type,text/23/text,text/23/document_id,text/24,text/25/type,text/25/text,text/26,text/27/type,text/27/text,text/28/type,text/28/text,text/29,text_entities/11/type,text_entities/11/text,text_entities/12/type,text_entities/12/text,text_entities/13/type,text_entities/13/text,text_entities/14/type,text_entities/14/text,text_entities/15/type,text_entities/15/text,text_entities/16/type,text_entities/16/text,text_entities/17/type,text_entities/17/text,text_entities/18/type,text_entities/18/text,text_entities/19/type,text_entities/19/text,text_entities/20/type,text_entities/20/text,text_entities/21/type,text_entities/21/text,text_entities/22/type,text_entities/22/text,text_entities/23/type,text_entities/23/text,text_entities/23/document_id,text_entities/24/type,text_entities/24/text,text_entities/25/type,text_entities/25/text,text_entities/26/type,text_entities/26/text,text_entities/27/type,text_entities/27/text,text_entities/28/type,text_entities/28/text,text_entities/29/type,text_entities/29/text
1204667,message,2026-02-25T09:00:32,1771999232,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),16380,sticker,video/webm,1,,,512,512,,,sticker.webm,(File not included. Change data exporting settings to download.),7624,🐾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204669,message,2026-02-25T09:03:40,1771999420,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),54168,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3792,😻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204670,message,2026-02-25T09:04:10,1771999450,Zan,user1764131291,Ладно давай тогда не мешаю тебе удачных пар тебе,plain,Ладно давай тогда не мешаю тебе удачных пар тебе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204671,message,2026-02-25T09:04:17,1771999457,Zan,user1764131291,Я вот щас буду собираться одеваться и поеду потихоньку,plain,Я вот щас буду собираться одеваться и поеду потихоньку,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204672,message,2026-02-25T09:04:22,1771999462,Zan,user1764131291,Напишу если что,plain,Напишу если что,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204673,message,2026-02-25T09:05:39,1771999539,Sun Rise,user787047685,Пиши зай,plain,Пиши зай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204674,message,2026-02-25T09:06:04,1771999564,Zan,user1764131291,?,plain,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204675,message,2026-02-25T09:06:32,1771999592,Sun Rise,user787047685,Имею ввиду пиши если что,plain,Имею ввиду пиши если что,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204676,message,2026-02-25T09:06:36,1771999596,Sun Rise,user787047685,Аккуратнее тама❤️,plain,Аккуратнее тама❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204677,message,2026-02-25T09:07:09,1771999629,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),43721,sticker,application/x-tgsticker,,,,512,512,2026-02-25T09:07:29,1771999649,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),4768,😽,emoji,2,❤,Sun Rise,user787047685,2026-02-25T09:07:28,Zan,user1764131291,2026-02-25T09:07:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204678,message,2026-02-25T09:07:27,1771999647,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),54168,sticker,application/x-tgsticker,,,,512,512,2026-02-25T09:07:29,1771999649,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3792,😻,emoji,1,❤,Sun Rise,user787047685,2026-02-25T09:07:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204701,message,2026-02-25T09:38:06,1772001486,Zan,user1764131291,О зай,plain,О зай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204702,message,2026-02-25T09:38:14,1772001494,Zan,user1764131291,А я то думала у тя пары начались уже,plain,А я то думала у тя пары начались уже,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204703,message,2026-02-25T09:38:15,1772001495,Zan,user1764131291,Хпхпхпх,plain,Хпхпхпх,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204705,message,2026-02-25T09:38:24,1772001504,Zan,user1764131291,Это поэтому написала не мешаю тебе,plain,Это поэтому написала не мешаю тебе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204706,message,2026-02-25T09:38:31,1772001511,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),27650,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),2890,🤦‍♂️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204707,message,2026-02-25T09:38:42,1772001522,Sun Rise,user787047685,Ну ч,plain,Ну ч,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204711,message,2026-02-25T09:39:27,1772001567,Zan,user1764131291,Ты вообще где,plain,Ты вообще где,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204719,message,2026-02-25T09:43:05,1772001785,Sun Rise,user787047685,У шараги,plain,У шараги,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204720,message,2026-02-25T09:43:10,1772001790,Zan,user1764131291,Пхххп,plain,Пхххп,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204721,message,2026-02-25T09:43:13,1772001793,Zan,user1764131291,С килькой,plain,С килькой,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204737,message,2026-02-25T11:12:14,1772007134,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),175457,voice_message,audio/ogg,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204741,message,2026-02-25T11:19:04,1772007544,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),8329752,video_message,video/mp4,59,,,400,400,,,video.mp4,(File not included. Change data exporting settings to download.),14568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204752,message,2026-02-25T14:09:18,1772017758,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),952119,video_message,video/mp4,6,,,400,400,,,video.mp4,(File not included. Change data exporting settings to download.),16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204753,message,2026-02-25T14:22:39,1772018559,Zan,user1764131291,Зааац,plain,Зааац,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204754,message,2026-02-25T14:23:01,1772018581,Zan,user1764131291,Я скоро пойду уже,plain,Я скоро пойду уже,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204755,message,2026-02-25T14:57:07,1772020627,Zan,user1764131291,Лан спс,plain,Лан спс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204791,message,2026-02-25T15:48:19,1772023699,Zan,user1764131291,"У меня запись в 16:00 на ресницы не пиши не звони, сама напишу как выйду",plain,"У меня запись в 16:00 на ресницы не пиши не звони, сама напишу как выйду",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204793,message,2026-02-25T15:49:15,1772023755,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),4319552,video_message,video/mp4,31,,,400,400,,,video.mp4,(File not included. Change data exporting settings to download.),23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204794,message,2026-02-25T15:49:15,1772023755,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),16380,sticker,video/webm,1,,,512,512,,,sticker.webm,(File not included. Change data exporting settings to download.),7624,🐾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204842,message,2026-02-25T17:21:05,1772029265,Sun Rise,user787047685,Зай отвечу как смогу,plain,Зай отвечу как смогу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204843,message,2026-02-25T17:21:08,1772029268,Sun Rise,user787047685,Щас час пик,plain,Щас час пик,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204851,message,2026-02-25T17:53:03,1772031183,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),706431,video_message,video/mp4,5,,,400,400,,,video.mp4,(File not included. Change data exporting settings to download.),18832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204852,message,2026-02-25T17:53:28,1772031208,Sun Rise,user787047685,Ну красота,plain,Ну красота,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204853,message,2026-02-25T17:53:29,1772031209,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),61554,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),4508,😽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204854,message,2026-02-25T17:53:33,1772031213,Sun Rise,user787047685,Красотка,plain,Красотка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204855,message,2026-02-25T17:54:17,1772031257,Zan,user1764131291,Пхпхп,plain,Пхпхп,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204856,message,2026-02-25T17:57:58,1772031478,Zan,user1764131291,Что ты вообще где,plain,Что ты вообще где,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204860,message,2026-02-25T18:37:03,1772033823,Zan,user1764131291,:(,plain,:(,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204861,message,2026-02-25T19:16:03,1772036163,Sun Rise,user787047685,я ебалпр,plain,я ебалпр,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204862,message,2026-02-25T19:16:06,1772036166,Sun Rise,user787047685,пробки,plain,пробки,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204863,message,2026-02-25T19:16:24,1772036184,Zan,user1764131291,Ты дома?,plain,Ты дома?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204864,message,2026-02-25T19:16:24,1772036184,Sun Rise,user787047685,как меня все заебало уже,plain,как меня все заебало уже,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204865,message,2026-02-25T19:16:26,1772036186,Sun Rise,user787047685,я не могу,plain,я не могу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204866,message,2026-02-25T19:16:32,1772036192,Sun Rise,user787047685,кушать вот взял,plain,кушать вот взял,,,,,,,,,,,,,,,,,,,,,,,,,1204863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204868,message,2026-02-25T19:16:54,1772036214,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),63704,voice_message,audio/ogg,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
